ano,regiao,uf,cod_municipio,municipio,dependencia,escolaridade,num_docentes,perc_rais,remuneracao_q1,remuneracao_mediana,remuneracao_media,remuneracao_q3,remuneracao_desvio_padrao,carga_horaria_media,remuneracao_40h
2020,Sudeste,SP,3524105.0,Ituverava,Municipal,Superior,208.0,98.07692,3333.2,4758.75,4720.051,5988.51,1660.751,26.0824,7238.676
2020,Sudeste,SP,3524105.0,Ituverava,Municipal,Sem Superior,5.0,100.0,1929.12,2776.18,2872.163,3468.98,1128.676,31.33333,3666.591
2020,Sudeste,SP,3524204.0,Jaborandi,Municipal,Total,57.0,94.73684,2569.604,2671.67,2790.571,3187.8,708.1234,35.13404,3177.057
2020,Sudeste,SP,3524204.0,Jaborandi,Municipal,Superior,54.0,94.44444,2569.604,2671.67,2775.34,3187.8,715.1124,35.00558,3171.311
2020,Sudeste,SP,3524303.0,Jaboticabal,Municipal,Total,413.0,95.88378,2966.41,3248.81,4145.86,4586.03,2026.858,33.33741,4974.423
2020,Sudeste,SP,3524303.0,Jaboticabal,Municipal,Superior,405.0,96.2963,2966.41,3248.81,4153.303,4620.48,2038.212,33.24886,4996.626
2020,Sudeste,SP,3524303.0,Jaboticabal,Municipal,Sem Superior,8.0,75.0,3112.07,3330.16,3585.856,4379.78,563.5268,40.0,3585.856
2020,Sudeste,SP,3524402.0,Jacareí,Municipal,Total,1006.0,99.30417,2430.28,2884.67,3025.462,3124.62,819.0544,32.42187,3732.619
2020,Sudeste,SP,3524402.0,Jacareí,Municipal,Superior,982.0,99.28717,2403.9,2884.67,3007.895,3117.1,798.7189,32.40027,3713.42
2020,Sudeste,SP,3524402.0,Jacareí,Municipal,Sem Superior,24.0,100.0,2803.6,3215.4,3783.542,5452.34,1225.778,33.35414,4537.418
2020,Sudeste,SP,3524501.0,Jaci,Municipal,Total,31.0,96.77419,4413.8,4631.285,4712.766,4982.51,773.1758,29.00772,6498.637
2020,Sudeste,SP,3524501.0,Jaci,Municipal,Superior,31.0,96.77419,4413.8,4631.285,4712.766,4982.51,773.1758,29.00772,6498.637
2020,Sudeste,SP,3524600.0,Jacupiranga,Municipal,Total,107.0,100.0,2438.94,2659.93,2647.767,2829.21,406.2301,31.87647,3322.536
2020,Sudeste,SP,3524600.0,Jacupiranga,Municipal,Superior,97.0,100.0,2533.24,2671.45,2702.484,2890.17,332.1824,31.6566,3414.749
2020,Sudeste,SP,3524600.0,Jacupiranga,Municipal,Sem Superior,10.0,100.0,1313.9,2207.795,2119.299,2495.21,620.4228,34.0,2493.293
2020,Sudeste,SP,3524709.0,Jaguariúna,Municipal,Total,414.0,91.78744,3516.51,4537.32,4863.384,5993.93,1791.412,30.03067,6477.888
2020,Sudeste,SP,3524709.0,Jaguariúna,Municipal,Superior,392.0,93.36735,3516.51,4552.98,4868.532,5965.35,1795.516,29.97916,6495.888
2020,Sudeste,SP,3524709.0,Jaguariúna,Municipal,Sem Superior,22.0,63.63636,3733.69,4453.8,4723.674,6346.51,1670.137,31.42857,6011.949
2020,Sudeste,SP,3524808.0,Jales,Municipal,Total,217.0,99.07834,3218.07,3905.01,4091.378,4403.15,1281.997,35.25347,4642.24
2020,Sudeste,SP,3524808.0,Jales,Municipal,Superior,205.0,99.02439,3244.33,3927.42,4138.782,4467.83,1294.061,34.97666,4733.193
2020,Sudeste,SP,3524808.0,Jales,Municipal,Sem Superior,12.0,100.0,2911.715,3593.675,3278.545,3645.7,641.4277,40.0,3278.545
2020,Sudeste,SP,3524907.0,Jambeiro,Municipal,Total,67.0,97.01493,2353.1,2748.43,2843.651,3155.77,777.524,30.42211,3738.927
2020,Sudeste,SP,3524907.0,Jambeiro,Municipal,Superior,63.0,96.8254,2455.05,2748.43,2890.025,3155.77,731.598,30.12834,3836.952
2020,Sudeste,SP,3524907.0,Jambeiro,Municipal,Sem Superior,4.0,100.0,1059.01,2098.21,2120.99,3182.97,1062.469,35.0,2423.989
2020,Sudeste,SP,3525003.0,Jandira,Municipal,Total,453.0,99.33775,2532.24,2910.84,3091.797,3678.23,874.5108,30.21001,4093.738
2020,Sudeste,SP,3525003.0,Jandira,Municipal,Superior,430.0,99.30233,2581.33,2930.995,3137.229,3713.97,840.401,30.19846,4155.482
2020,Sudeste,SP,3525003.0,Jandira,Municipal,Sem Superior,23.0,100.0,1073.52,2316.57,2182.829,3325.03,1033.24,30.44118,2868.258
2020,Sudeste,SP,3525102.0,Jardinópolis,Municipal,Total,399.0,97.99499,2628.63,3171.0,3377.432,4004.07,946.4483,25.46511,5305.192
2020,Sudeste,SP,3525102.0,Jardinópolis,Municipal,Superior,379.0,97.88918,2624.85,3172.19,3389.415,4053.73,963.9641,25.47904,5321.104
2020,Sudeste,SP,3525102.0,Jardinópolis,Municipal,Sem Superior,20.0,100.0,2764.89,3026.41,3152.204,3353.86,461.9065,25.20339,5002.825
2020,Sudeste,SP,3525201.0,Jarinu,Municipal,Total,245.0,100.0,3086.13,3452.23,3485.684,3794.86,676.9198,43.8946,3176.412
2020,Sudeste,SP,3525201.0,Jarinu,Municipal,Superior,232.0,100.0,3088.01,3466.3,3512.72,3797.3,659.9382,43.88895,3201.462
2020,Sudeste,SP,3525201.0,Jarinu,Municipal,Sem Superior,13.0,100.0,2307.52,3182.0,2981.602,3622.3,783.4254,44.0,2710.548
2020,Sudeste,SP,3525300.0,Jaú,Municipal,Total,534.0,98.68914,2654.21,3345.365,3625.976,4420.55,1313.281,29.06846,4989.567
2020,Sudeste,SP,3525300.0,Jaú,Municipal,Superior,508.0,98.62205,2668.36,3362.29,3664.242,4437.89,1305.616,28.91568,5068.866
2020,Sudeste,SP,3525300.0,Jaú,Municipal,Sem Superior,26.0,100.0,1662.92,2142.04,2700.612,3859.52,1148.213,32.76316,3297.133
2020,Sudeste,SP,3525409.0,Jeriquara,Municipal,Total,45.0,91.11111,2326.745,2515.28,2583.63,2650.155,426.0732,31.02273,3331.274
2020,Sudeste,SP,3525409.0,Jeriquara,Municipal,Superior,44.0,90.90909,2330.15,2515.28,2597.366,2660.69,421.2587,31.04651,3346.419
2020,Sudeste,SP,3525508.0,Joanópolis,Municipal,Total,85.0,97.64706,3019.95,3540.53,3703.909,4303.38,1001.473,35.15952,4213.834
2020,Sudeste,SP,3525508.0,Joanópolis,Municipal,Superior,82.0,97.56098,3019.26,3540.53,3716.298,4324.87,1016.295,35.10453,4234.55
2020,Sudeste,SP,3525607.0,João Ramalho,Municipal,Total,38.0,86.84211,1979.71,2156.76,2391.452,2609.77,507.1385,30.0,3188.602
2020,Sudeste,SP,3525607.0,João Ramalho,Municipal,Superior,37.0,86.48649,1979.71,2141.27,2394.493,2609.77,515.4834,30.0,3192.657
2020,Sudeste,SP,3525706.0,José Bonifácio,Municipal,Total,223.0,99.55157,2963.27,3624.05,4030.611,5082.97,1325.387,35.19142,4581.357
2020,Sudeste,SP,3525706.0,José Bonifácio,Municipal,Superior,217.0,99.53917,2963.27,3609.12,4033.972,5082.97,1334.477,35.079,4599.87
2020,Sudeste,SP,3525706.0,José Bonifácio,Municipal,Sem Superior,6.0,100.0,3107.02,3859.05,3906.782,4070.55,921.9771,39.33333,3972.998
2020,Sudeste,SP,3525805.0,Júlio Mesquita,Municipal,Total,31.0,100.0,1971.31,2233.47,2213.018,2436.5,275.3039,27.93205,3169.145
2020,Sudeste,SP,3525805.0,Júlio Mesquita,Municipal,Superior,30.0,100.0,1971.31,2229.79,2206.111,2368.85,276.5583,28.02131,3149.19
2020,Sudeste,SP,3525854.0,Jumirim,Municipal,Total,40.0,100.0,2523.77,2966.03,3158.642,3575.42,860.1054,28.89132,4373.136
2020,Sudeste,SP,3525854.0,Jumirim,Municipal,Superior,40.0,100.0,2523.77,2966.03,3158.642,3575.42,860.1054,28.89132,4373.136
2020,Sudeste,SP,3525904.0,Jundiaí,Municipal,Total,1828.0,99.72648,5153.01,5910.91,6221.956,7022.35,1625.172,30.61556,8129.143
2020,Sudeste,SP,3525904.0,Jundiaí,Municipal,Superior,1821.0,99.78034,5153.92,5921.5,6227.05,7027.15,1625.494,30.61764,8135.244
2020,Sudeste,SP,3525904.0,Jundiaí,Municipal,Sem Superior,7.0,85.71429,4722.61,4776.63,4719.588,4827.17,259.3579,30.0,6292.784
2020,Sudeste,SP,3526001.0,Junqueirópolis,Municipal,Total,133.0,99.24812,3076.97,3704.37,3503.123,4084.07,942.2521,35.56576,3939.883
2020,Sudeste,SP,3526001.0,Junqueirópolis,Municipal,Superior,123.0,99.18699,3074.19,3774.32,3512.03,4084.07,956.6037,35.18728,3992.385
2020,Sudeste,SP,3526001.0,Junqueirópolis,Municipal,Sem Superior,10.0,100.0,3373.2,3474.07,3398.78,3719.41,746.1561,40.0,3398.78
2020,Sudeste,SP,3526100.0,Juquiá,Municipal,Total,126.0,99.20635,1992.01,2556.47,2879.36,3522.36,1016.757,37.40019,3079.514
2020,Sudeste,SP,3526100.0,Juquiá,Municipal,Superior,123.0,100.0,1992.01,2585.85,2894.016,3522.36,1018.206,37.3585,3098.642
2020,Sudeste,SP,3526209.0,Juquitiba,Municipal,Total,134.0,100.0,3295.24,3648.25,3599.636,4030.62,759.6535,37.53731,3835.795
2020,Sudeste,SP,3526209.0,Juquitiba,Municipal,Superior,122.0,100.0,3353.66,3729.5,3678.012,4123.88,711.676,37.5082,3922.356
2020,Sudeste,SP,3526209.0,Juquitiba,Municipal,Sem Superior,12.0,100.0,2311.975,3042.48,2802.813,3349.32,772.894,37.83333,2963.326
2020,Sudeste,SP,3526308.0,Lagoinha,Municipal,Total,23.0,100.0,2296.09,2483.17,2699.796,2943.24,584.6628,27.24,3964.459
2020,Sudeste,SP,3526308.0,Lagoinha,Municipal,Superior,22.0,100.0,2269.95,2541.105,2715.836,2971.23,591.305,27.375,3968.345
2020,Sudeste,SP,3526407.0,Laranjal Paulista,Municipal,Total,253.0,99.20949,2614.5,3270.47,3493.535,4312.59,1136.028,29.42934,4748.37
2020,Sudeste,SP,3526407.0,Laranjal Paulista,Municipal,Superior,245.0,99.18367,2614.5,3270.47,3498.9,4312.59,1134.113,29.46833,4749.37
2020,Sudeste,SP,3526407.0,Laranjal Paulista,Municipal,Sem Superior,8.0,100.0,2301.245,3270.47,3339.478,3825.65,1179.312,28.30986,4718.467
2020,Sudeste,SP,3526506.0,Lavínia,Municipal,Total,37.0,100.0,2948.38,3413.79,3638.583,4283.91,898.6841,33.08108,4399.594
2020,Sudeste,SP,3526506.0,Lavínia,Municipal,Superior,36.0,100.0,3049.83,3423.37,3657.869,4296.755,903.4964,33.16667,4411.5
2020,Sudeste,SP,3526605.0,Lavrinhas,Municipal,Total,67.0,100.0,2938.31,3283.1,3282.051,3638.11,551.8181,34.24677,3833.414
2020,Sudeste,SP,3526605.0,Lavrinhas,Municipal,Superior,66.0,100.0,2938.31,3283.1,3288.521,3638.11,553.2492,34.30916,3833.987
2020,Sudeste,SP,3526704.0,Leme,Municipal,Total,619.0,99.3538,2760.105,3040.0,3315.122,3561.37,911.1592,28.37772,4672.852
2020,Sudeste,SP,3526704.0,Leme,Municipal,Superior,579.0,99.48187,2779.34,3068.005,3361.219,3584.13,902.2343,28.19684,4768.22
2020,Sudeste,SP,3526704.0,Leme,Municipal,Sem Superior,40.0,97.5,2143.54,2589.38,2636.55,2982.26,759.4165,31.04031,3397.582
2020,Sudeste,SP,3526803.0,Lençóis Paulista,Municipal,Total,379.0,98.15303,2984.08,3507.66,3535.886,4082.38,1004.982,34.18616,4137.213
2020,Sudeste,SP,3526803.0,Lençóis Paulista,Municipal,Superior,365.0,98.90411,2984.08,3507.66,3536.689,4082.38,1012.632,34.16146,4141.145
2020,Sudeste,SP,3526803.0,Lençóis Paulista,Municipal,Sem Superior,14.0,78.57143,2950.92,3348.98,3509.437,3931.68,707.6008,35.0,4010.785
2020,Sudeste,SP,3526902.0,Limeira,Municipal,Total,1048.0,98.95038,2908.9,3608.14,3884.58,4484.512,1458.632,30.09677,5162.786
2020,Sudeste,SP,3526902.0,Limeira,Municipal,Superior,998.0,99.1984,2968.53,3621.89,3934.538,4572.0,1450.394,29.89045,5265.277
2020,Sudeste,SP,3526902.0,Limeira,Municipal,Sem Superior,50.0,94.0,1742.99,2644.59,2778.151,3303.56,1174.265,34.66622,3205.6
2020,Sudeste,SP,3527009.0,Lindóia,Municipal,Total,67.0,100.0,3196.09,3591.555,3699.056,4205.2,964.0469,32.08993,4610.862
2020,Sudeste,SP,3527009.0,Lindóia,Municipal,Superior,63.0,100.0,3290.95,3592.48,3832.858,4249.13,800.6627,31.64937,4844.152
2020,Sudeste,SP,3527009.0,Lindóia,Municipal,Sem Superior,4.0,100.0,1195.81,1288.725,1296.69,1397.57,115.4889,40.0,1296.69
2020,Sudeste,SP,3527108.0,Lins,Municipal,Total,159.0,99.37107,3653.41,4221.97,4223.547,4774.51,967.5768,23.07542,7321.293
2020,Sudeste,SP,3527108.0,Lins,Municipal,Superior,155.0,100.0,3604.93,4221.97,4218.068,4774.51,965.1613,23.12426,7296.352
2020,Sudeste,SP,3527108.0,Lins,Municipal,Sem Superior,4.0,75.0,3725.67,3873.86,4568.537,6014.77,1053.217,20.0,9137.074
2020,Sudeste,SP,3527207.0,Lorena,Municipal,Total,458.0,100.0,2868.62,3255.55,3456.309,3868.0,887.5107,29.77231,4643.656
2020,Sudeste,SP,3527207.0,Lorena,Municipal,Superior,439.0,100.0,2863.61,3257.383,3452.703,3885.0,855.8081,29.73974,4643.892
2020,Sudeste,SP,3527207.0,Lorena,Municipal,Sem Superior,19.0,100.0,3062.95,3231.34,3533.364,3422.94,1400.92,30.46838,4638.729
2020,Sudeste,SP,3527256.0,Lourdes,Municipal,Total,13.0,100.0,2155.94,2915.395,2774.132,3028.295,614.652,26.33333,4213.872
2020,Sudeste,SP,3527256.0,Lourdes,Municipal,Superior,13.0,100.0,2155.94,2915.395,2774.132,3028.295,614.652,26.33333,4213.872
2020,Sudeste,SP,3527306.0,Louveira,Municipal,Total,334.0,99.7006,4896.41,5250.93,5681.602,6133.44,1277.897,39.39654,5768.63
2020,Sudeste,SP,3527306.0,Louveira,Municipal,Superior,328.0,99.69512,4896.41,5265.3,5704.214,6133.71,1276.665,39.4314,5786.469
2020,Sudeste,SP,3527306.0,Louveira,Municipal,Sem Superior,6.0,100.0,4382.19,4472.405,4451.298,4934.09,512.6525,37.5,4748.052
2020,Sudeste,SP,3527405.0,Lucélia,Municipal,Total,181.0,98.89503,2316.19,2748.75,2923.773,3124.13,1203.396,30.84597,3791.449
2020,Sudeste,SP,3527405.0,Lucélia,Municipal,Superior,169.0,98.81657,2332.44,2749.33,2949.003,3126.99,1222.961,30.82313,3827.0
2020,Sudeste,SP,3527405.0,Lucélia,Municipal,Sem Superior,12.0,100.0,2169.63,2212.93,2384.388,2756.09,358.8101,31.33411,3043.824
2020,Sudeste,SP,3527504.0,Lucianópolis,Municipal,Total,16.0,100.0,2944.37,3328.975,3276.974,3681.46,639.0983,29.625,4424.607
2020,Sudeste,SP,3527504.0,Lucianópolis,Municipal,Superior,16.0,100.0,2944.37,3328.975,3276.974,3681.46,639.0983,29.625,4424.607
2020,Sudeste,SP,3527603.0,Luís Antônio,Municipal,Total,151.0,92.05298,1983.17,2350.95,2706.255,3008.87,1016.674,32.52729,3327.981
2020,Sudeste,SP,3527603.0,Luís Antônio,Municipal,Superior,144.0,91.66667,2056.05,2363.455,2713.69,3008.87,1015.966,32.64991,3324.591
2020,Sudeste,SP,3527603.0,Luís Antônio,Municipal,Sem Superior,7.0,100.0,1769.74,1942.4,2553.021,3943.54,1019.163,30.0,3404.027
2020,Sudeste,SP,3527702.0,Luiziânia,Municipal,Total,37.0,100.0,2647.3,2723.27,2936.522,3127.35,539.6989,31.18386,3766.72
2020,Sudeste,SP,3527702.0,Luiziânia,Municipal,Superior,37.0,100.0,2647.3,2723.27,2936.522,3127.35,539.6989,31.18386,3766.72
2020,Sudeste,SP,3527801.0,Lupércio,Municipal,Total,33.0,100.0,2420.66,2958.41,2942.91,3368.39,630.2482,29.43152,3999.672
2020,Sudeste,SP,3527801.0,Lupércio,Municipal,Superior,33.0,100.0,2420.66,2958.41,2942.91,3368.39,630.2482,29.43152,3999.672
2020,Sudeste,SP,3527900.0,Lutécia,Municipal,Total,28.0,96.42857,2457.2,2622.91,2786.755,2976.476,457.926,30.72066,3628.51
2020,Sudeste,SP,3527900.0,Lutécia,Municipal,Superior,27.0,96.2963,2457.2,2622.91,2752.285,2976.476,428.201,30.7468,3580.581
2020,Sudeste,SP,3528106.0,Macaubal,Municipal,Total,30.0,93.33333,2081.706,2462.14,3028.742,3561.863,1372.073,34.00221,3562.994
2020,Sudeste,SP,3528106.0,Macaubal,Municipal,Superior,30.0,93.33333,2081.706,2462.14,3028.742,3561.863,1372.073,34.00221,3562.994
2020,Sudeste,SP,3528205.0,Macedônia,Municipal,Total,21.0,100.0,2691.83,3100.54,2785.165,3355.28,817.3656,28.72127,3878.889
2020,Sudeste,SP,3528205.0,Macedônia,Municipal,Superior,21.0,100.0,2691.83,3100.54,2785.165,3355.28,817.3656,28.72127,3878.889
2020,Sudeste,SP,3528304.0,Magda,Municipal,Total,20.0,100.0,1910.465,2615.16,2665.215,3023.496,819.9296,31.87867,3344.198
2020,Sudeste,SP,3528304.0,Magda,Municipal,Superior,20.0,100.0,1910.465,2615.16,2665.215,3023.496,819.9296,31.87867,3344.198
2020,Sudeste,SP,3528403.0,Mairinque,Municipal,Total,430.0,97.90698,2693.015,3329.45,3256.251,3691.61,749.9743,30.46511,4275.383
2020,Sudeste,SP,3528403.0,Mairinque,Municipal,Superior,408.0,98.03922,2747.92,3396.17,3283.888,3713.84,758.4078,30.50585,4305.912
2020,Sudeste,SP,3528403.0,Mairinque,Municipal,Sem Superior,22.0,95.45455,2562.84,2768.51,2779.558,3009.78,320.3696,29.76238,3735.666
2020,Sudeste,SP,3528502.0,Mairiporã,Municipal,Total,336.0,99.70238,2611.97,3072.56,3398.167,4246.42,1037.215,28.25796,4810.208
2020,Sudeste,SP,3528502.0,Mairiporã,Municipal,Superior,315.0,99.68254,2611.43,3051.05,3386.254,4246.42,1040.72,28.28475,4788.805
2020,Sudeste,SP,3528502.0,Mairiporã,Municipal,Sem Superior,21.0,100.0,2819.9,3213.32,3580.296,4199.13,963.9167,27.84848,5142.536
2020,Sudeste,SP,3528601.0,Manduri,Municipal,Total,54.0,100.0,2343.43,2741.56,3151.286,3779.6,964.0202,28.74067,4385.821
2020,Sudeste,SP,3528601.0,Manduri,Municipal,Superior,52.0,100.0,2343.43,2741.56,3141.401,3630.57,959.0627,28.68963,4379.841
2020,Sudeste,SP,3528700.0,Marabá Paulista,Municipal,Total,36.0,97.22222,2866.29,3097.37,3173.163,3591.1,623.8091,28.8,4407.171
2020,Sudeste,SP,3528700.0,Marabá Paulista,Municipal,Superior,33.0,96.9697,2872.635,3133.475,3184.236,3603.27,644.8406,28.6875,4439.893
2020,Sudeste,SP,3528809.0,Maracaí,Municipal,Total,86.0,98.83721,3128.67,3408.87,3810.818,4256.23,1083.132,33.11879,4602.604
2020,Sudeste,SP,3528809.0,Maracaí,Municipal,Superior,85.0,98.82353,3128.67,3408.87,3792.314,4244.57,1076.737,33.1571,4574.966
2020,Sudeste,SP,3528858.0,Marapoama,Municipal,Total,23.0,100.0,1655.98,2256.48,2450.265,2601.68,860.6318,26.93123,3639.291
2020,Sudeste,SP,3528858.0,Marapoama,Municipal,Superior,23.0,100.0,1655.98,2256.48,2450.265,2601.68,860.6318,26.93123,3639.291
2020,Sudeste,SP,3528908.0,Mariápolis,Municipal,Total,20.0,100.0,2179.8,2831.4,3237.105,4084.86,1284.931,26.86307,4820.156
2020,Sudeste,SP,3528908.0,Mariápolis,Municipal,Superior,18.0,100.0,2179.8,2633.09,3148.183,4084.86,1311.742,26.79263,4700.074
2020,Sudeste,SP,3529005.0,Marília,Municipal,Total,1038.0,99.90366,2714.21,3453.75,3785.825,4562.385,1217.158,23.59667,6417.558
2020,Sudeste,SP,3529005.0,Marília,Municipal,Superior,1001.0,99.9001,2697.84,3400.13,3755.577,4509.55,1216.364,23.55557,6377.39
2020,Sudeste,SP,3529005.0,Marília,Municipal,Sem Superior,37.0,100.0,4063.92,4747.22,4689.982,5343.88,833.2953,24.82511,7556.835
2020,Sudeste,SP,3529104.0,Marinópolis,Municipal,Total,14.0,100.0,2441.25,3789.65,3945.792,4834.59,1390.527,24.72155,6384.377
2020,Sudeste,SP,3529104.0,Marinópolis,Municipal,Superior,14.0,100.0,2441.25,3789.65,3945.792,4834.59,1390.527,24.72155,6384.377
2020,Sudeste,SP,3529203.0,Martinópolis,Municipal,Total,162.0,98.14815,1964.95,2763.79,2761.668,3417.95,833.8239,29.55915,3737.142
2020,Sudeste,SP,3529203.0,Martinópolis,Municipal,Superior,159.0,98.11321,1997.5,2763.79,2771.676,3422.81,833.9226,29.59325,3746.362
2020,Sudeste,SP,3529302.0,Matão,Municipal,Total,322.0,99.68944,3460.71,4366.7,4638.544,5424.37,1628.803,24.03867,7718.469
2020,Sudeste,SP,3529302.0,Matão,Municipal,Superior,298.0,99.66443,3572.41,4459.16,4752.417,5629.84,1610.819,23.83601,7975.189
2020,Sudeste,SP,3529302.0,Matão,Municipal,Sem Superior,24.0,100.0,1878.21,3427.64,3221.281,3933.97,1099.139,26.56101,4851.143
2020,Sudeste,SP,3529401.0,Mauá,Municipal,Total,1080.0,96.48148,3014.77,3431.01,3678.12,4283.41,946.9892,30.94083,4755.037
2020,Sudeste,SP,3529401.0,Mauá,Municipal,Superior,1047.0,96.5616,3018.36,3454.98,3701.353,4295.45,940.5996,30.90626,4790.425
2020,Sudeste,SP,3529401.0,Mauá,Municipal,Sem Superior,33.0,93.93939,2296.25,2633.51,2901.038,3203.92,823.5799,32.09714,3615.323
2020,Sudeste,SP,3529500.0,Mendonça,Municipal,Total,44.0,100.0,2423.41,2780.08,2732.087,2978.31,369.285,31.08159,3516.019
2020,Sudeste,SP,3529500.0,Mendonça,Municipal,Superior,44.0,100.0,2423.41,2780.08,2732.087,2978.31,369.285,31.08159,3516.019
2020,Sudeste,SP,3529609.0,Meridiano,Municipal,Total,41.0,100.0,2574.63,2978.735,3036.316,3418.82,841.9273,27.38095,4435.662
2020,Sudeste,SP,3529609.0,Meridiano,Municipal,Superior,41.0,100.0,2574.63,2978.735,3036.316,3418.82,841.9273,27.38095,4435.662
2020,Sudeste,SP,3529658.0,Mesópolis,Municipal,Total,16.0,100.0,3270.05,5466.06,4878.144,6197.6,1888.234,23.05882,8462.086
2020,Sudeste,SP,3529658.0,Mesópolis,Municipal,Superior,16.0,100.0,3270.05,5466.06,4878.144,6197.6,1888.234,23.05882,8462.086
2020,Sudeste,SP,3529708.0,Miguelópolis,Municipal,Total,107.0,100.0,2500.14,4877.91,4673.757,6311.43,2139.524,30.23609,6183.017
2020,Sudeste,SP,3529708.0,Miguelópolis,Municipal,Superior,99.0,100.0,2500.9,4877.91,4719.642,6329.408,2129.114,29.88178,6317.753
2020,Sudeste,SP,3529708.0,Miguelópolis,Municipal,Sem Superior,8.0,100.0,1906.24,3976.015,4056.815,6219.905,2183.14,35.0,4636.36
2020,Sudeste,SP,3529807.0,Mineiros do Tietê,Municipal,Total,80.0,98.75,1412.4,1806.52,2077.476,2483.33,862.6211,27.61311,3009.405
2020,Sudeste,SP,3529807.0,Mineiros do Tietê,Municipal,Superior,80.0,98.75,1412.4,1806.52,2077.476,2483.33,862.6211,27.61311,3009.405
2020,Sudeste,SP,3529906.0,Miracatu,Municipal,Total,129.0,99.22481,2226.75,2373.09,2711.565,3012.93,793.6999,30.04861,3609.571
2020,Sudeste,SP,3529906.0,Miracatu,Municipal,Superior,116.0,99.13793,2226.75,2369.84,2738.629,3039.17,806.3658,30.00965,3650.331
2020,Sudeste,SP,3529906.0,Miracatu,Municipal,Sem Superior,13.0,100.0,2270.93,2510.91,2475.578,2861.62,625.433,30.38835,3258.588
2020,Sudeste,SP,3530102.0,Mirandópolis,Municipal,Total,90.0,100.0,3173.642,3563.89,3611.526,3945.07,812.2595,27.68197,5218.597
2020,Sudeste,SP,3530102.0,Mirandópolis,Municipal,Superior,87.0,100.0,3234.43,3590.774,3633.892,3948.89,822.7415,27.6356,5259.726
2020,Sudeste,SP,3530201.0,Mirante do Paranapanema,Municipal,Total,62.0,98.3871,1210.31,2026.845,2035.393,2339.05,1025.173,32.02119,2542.558
2020,Sudeste,SP,3530201.0,Mirante do Paranapanema,Municipal,Superior,57.0,98.24561,1206.34,1992.38,2020.524,2353.975,1040.444,32.01865,2524.185
2020,Sudeste,SP,3530201.0,Mirante do Paranapanema,Municipal,Sem Superior,5.0,100.0,1855.62,2097.38,2211.03,2100.98,803.0547,32.05128,2759.365
2020,Sudeste,SP,3530300.0,Mirassol,Municipal,Total,211.0,98.5782,3510.16,5777.72,5802.275,7231.45,2617.601,29.96873,7744.44
2020,Sudeste,SP,3530300.0,Mirassol,Municipal,Superior,209.0,98.56459,3449.27,5777.72,5781.963,7231.45,2604.863,29.96847,7717.394
2020,Sudeste,SP,3530409.0,Mirassolândia,Municipal,Total,27.0,100.0,2161.94,2371.16,2475.966,2624.85,473.2469,34.0,2912.901
2020,Sudeste,SP,3530409.0,Mirassolândia,Municipal,Superior,26.0,100.0,2161.94,2378.19,2501.406,2624.85,460.3657,34.0,2942.83
2020,Sudeste,SP,3530508.0,Mococa,Municipal,Total,381.0,99.2126,1963.38,4548.35,4524.124,6015.96,2313.586,25.74985,7027.807
2020,Sudeste,SP,3530508.0,Mococa,Municipal,Superior,378.0,99.20635,1965.57,4548.35,4539.464,6021.89,2314.613,25.75559,7050.065
2020,Sudeste,SP,3530607.0,Mogi das Cruzes,Municipal,Total,1007.0,91.45978,5220.275,6178.78,6916.387,8302.24,2374.206,31.60067,8754.735
2020,Sudeste,SP,3530607.0,Mogi das Cruzes,Municipal,Superior,977.0,91.81167,5225.22,6152.885,6899.849,8286.65,2343.959,31.61051,8731.082
2020,Sudeste,SP,3530607.0,Mogi das Cruzes,Municipal,Sem Superior,30.0,80.0,4653.53,6801.45,7500.399,8890.12,3213.329,31.25315,9599.545
2020,Sudeste,SP,3530706.0,Mogi Guaçu,Municipal,Total,763.0,98.82045,3331.56,4031.14,4587.31,5687.42,1680.547,30.34957,6045.964
2020,Sudeste,SP,3530706.0,Mogi Guaçu,Municipal,Superior,763.0,98.82045,3331.56,4031.14,4587.31,5687.42,1680.547,30.34957,6045.964
2020,Sudeste,SP,3530805.0,Mogi Mirim,Municipal,Total,572.0,99.3007,2354.04,3341.426,3606.841,4206.6,1554.223,25.87002,5576.866
2020,Sudeste,SP,3530805.0,Mogi Mirim,Municipal,Superior,568.0,99.29577,2354.04,3341.3,3601.018,4206.6,1547.176,25.88352,5564.958
2020,Sudeste,SP,3530805.0,Mogi Mirim,Municipal,Sem Superior,4.0,100.0,2942.63,4005.615,4521.28,6099.93,2237.461,23.75,7614.787
2020,Sudeste,SP,3530904.0,Mombuca,Municipal,Total,48.0,95.83333,1863.6,2174.92,2218.837,2618.66,496.4081,28.83399,3078.086
2020,Sudeste,SP,3530904.0,Mombuca,Municipal,Superior,46.0,95.65217,1863.17,2174.92,2210.762,2493.04,501.3559,28.91769,3058.007
2020,Sudeste,SP,3531001.0,Monções,Municipal,Total,16.0,100.0,2868.2,3204.495,2992.726,3378.195,614.4675,27.8125,4304.146
2020,Sudeste,SP,3531001.0,Monções,Municipal,Superior,16.0,100.0,2868.2,3204.495,2992.726,3378.195,614.4675,27.8125,4304.146
2020,Sudeste,SP,3531100.0,Mongaguá,Municipal,Total,367.0,100.0,3384.15,4376.41,4825.806,5980.0,1937.714,31.36273,6154.829
